experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,19.50739394,8.476699762462589,1.8912669233287975,2.2112353236335203,0.0,True,0.308221781518469,0.3083685610125634,0,2,0.0,0.4230320077453143,0.0988004920687981,0.1301009595198806,0.2869700919112237,1.0876644458263938,1.1422897735074595
0_1,20.219446986999998,8.494425790683263,2.0881699657545005,2.398753115342524,0.0,True,0.3209689712036465,0.3211770665927116,0,0,0.9863144871707316,0.41510338553654547,0.10005370996663787,0.07278569290883682,0.1672885032778513,1.109689588657771,1.2233212605628978
0_2,20.149084033999994,8.473216355337426,1.960342149725645,2.5435910121394536,0.0,True,0.31148394206481844,0.31177337070619626,1,1,0.5037271008499998,0.4184893466629178,0.10638142428114354,0.17571106738138045,0.5751901857491657,1.1557488939562115,1.1297052649040242
0_3,20.238219428999997,8.432668232011745,1.8910755310208631,2.545394180992398,0.0,True,0.34822884904371143,0.3484280702222723,0,2,0.0,0.4226682485421638,0.09349901374112989,0.146043981312903,0.47873802169510016,1.177891041817768,1.273865331449418
0_4,19.920022893,8.490306334527558,1.8934610945229506,2.52256414961646,0.0,True,0.35993411986413226,0.36008108762974805,0,2,0.0,0.42522873154925916,0.09863842729542706,0.13056780283391356,0.2815858402034229,1.1426633990178083,1.1621613525848018
0_5,19.750653337000003,8.473313982925895,1.8884649274734873,2.408312062753195,0.0,True,0.3435338869056738,0.3436336927776254,1,1,0.9875326668500002,0.42232996138996365,0.09961354157855591,0.5755857919978279,7.954066125252791,1.1557458919497887,1.1568281037246408
0_6,19.956013131000002,8.469866296786563,1.9721786103932022,2.569823516341258,0.0,True,0.41142419510485634,0.4117079017654924,0,2,0.4989003282750001,0.41721037038880127,0.11463239572084336,0.3088543931720692,1.0963317073769452,1.2005975644362659,1.2018969535496309
0_7,19.95957054199999,8.499029624204283,2.077492885548685,2.2693880198074,0.0,True,0.3278698080592956,0.32816623615940754,1,1,0.4989892635499998,0.42057865247500487,0.1221220287348124,0.18665164634176068,0.5535455603232341,1.0578042360842166,1.1789170616720877
0_8,19.758022081999997,8.465833889752897,1.865689510681523,2.554809836354224,0.0,True,0.313791861206447,0.31398035217551407,0,2,0.0,0.4157714506782123,0.1024758735062875,0.06923843220472957,0.16438619923038653,1.155721347839491,1.1246658810340433
0_9,20.539883534999998,8.460481962998186,1.9811937266058592,0.7067011562443434,0.0,True,0.32902294393687126,0.3293304540241627,0,1,0.0,0.4101050800664571,0.09067737503058475,0.15211762173308516,0.37897927655415176,0.8615702751734838,0.6304766086423267
0_10,20.00767741699999,8.472071964419056,1.936545874786923,2.508942397959298,0.0,True,0.3050848564496124,0.3052192915902598,0,1,0.0,0.41784941572049134,0.09285499977789383,0.07046261179701138,0.16732453544907824,1.106081104779182,1.1776443723008507
0_11,19.805039012999995,8.447174629863708,1.9759849655039128,2.2916460537686754,0.0,True,0.31428046425881,0.31447288559244924,0,0,0.49512597532499986,0.4149615151570446,0.10983559336334496,0.1284643191442937,1.752441883591547,1.0915039357876295,1.1144860596392312
0_12,20.038951626999996,8.501545611717914,1.9022310594913128,2.2500270488470484,0.0,True,0.32292131103135713,0.3232478861154734,0,0,0.0,0.41657256248742563,0.10821844739930075,0.06874433753587154,0.1634511298309155,1.1142037245195877,1.1702962016397827
0_13,19.789115560999992,8.441472552397638,1.8010846610445301,2.33662856149774,0.0,True,0.3476434699322525,0.34782133183349034,0,0,0.4947278890249998,0.4170460340651175,0.09668783292516402,0.24178355348345207,1.4602705309056336,1.0777563879307999,1.1648737823910678
0_14,19.668421591,8.468260477529883,1.994795713934164,2.2658616931324485,0.0,True,0.3417138714727095,0.34189953010665064,0,0,0.0,0.4256662878484728,0.11952072068955548,0.07544915793548614,0.17986949521097406,1.0969597022161515,1.21314448381326
0_15,20.380247679000004,8.485401525759617,1.8997660945913424,0.6592737058208252,0.0,True,0.30629727850813987,0.3065213906877025,0,1,0.4970792116829269,0.411356148649613,0.09628100436499339,0.06975017287530949,0.15620014083634443,0.8349940707684566,0.6169711714754498
0_16,19.599327263,8.463554454160452,1.9313479756428187,2.428265285723218,0.0,True,0.3070273720339767,0.3070980273177397,1,2,0.0,0.4305909961051945,0.10605129114101404,0.04872202549968943,0.05884249679143759,1.149277697437979,1.1983072609690617
0_17,19.970084258999997,8.452639089361897,1.8301668997056235,2.390474936102567,0.0,True,0.35884580172779595,0.35898987864582704,0,1,0.0,0.4184899931790026,0.09284580695055411,0.12811356428199533,0.390329834495302,1.1116709383681085,1.1984548515402775
0_18,19.757485310999996,8.45099583425503,1.8659508108552383,2.4145833474219316,0.0,True,0.32105435597051174,0.32124274667720765,0,2,0.4939371327749999,0.415761025952863,0.09925974630835067,0.22864993513399984,0.6958859637201814,1.1055763385106914,1.2008622204358512
0_19,19.957520062,8.469813022698766,1.8650744161044464,0.8016895006675562,0.0,True,0.30958981018621917,0.30971870021673487,0,0,0.49893800155,0.41960675287047117,0.0938097331866087,0.15282767030145758,0.515670084662268,0.83769269283863,0.6707099225626735
0_20,20.029559237,8.464607560213205,1.8486786839425116,2.5115761692664433,0.0,True,0.33292499286108607,0.3332394725522698,0,1,0.500738980925,0.4197787298037014,0.1069302679898033,0.15231414284905798,0.4455528462976133,1.106171430735707,1.1422272757117697
0_21,19.909855166999993,8.510973977545452,1.865733801473581,2.4707866905983056,0.0,True,0.3320737412099421,0.3322089397968787,0,2,0.4977463791749998,0.42232940990931145,0.10850646474649592,0.041395868730163245,0.049098719015118183,1.145361296957053,1.2379376605200751
0_22,19.980011738999995,8.48204871571338,1.8555008705775946,2.393451868708538,0.0,True,0.34603103430070414,0.34629713353010605,0,1,0.49950029347499986,0.41881998137242354,0.09669691531875979,0.07270210048529603,0.17410070393781923,1.0931633161203682,1.1612328227455722
0_23,20.039996015000007,8.44017402674397,1.8882009812712996,0.7062389701281555,0.0,True,0.33008254843226714,0.3303549786204162,0,0,0.0,0.4140116859791016,0.10148013623027352,0.10322659345743583,0.3029032944500169,0.8277772851197919,0.6224622762129326
0_24,19.579351157000005,8.483897266056669,2.0287163128544083,1.9540771080179553,0.0,True,0.3250638116645077,0.32522746228784305,0,0,0.5020346450512821,0.42401219899839304,0.10207833447093932,0.16324731347242455,0.42980838790259085,1.0369230756478092,1.0295525355772468
0_25,19.979984803000008,8.48428705771851,1.82923406945678,2.4274551499067725,0.0,True,0.2930187370183742,0.2931467497622375,1,2,0.4994996200750002,0.4210544626254529,0.08875575959460208,0.09598476707271583,0.27206915796811065,1.108095501293739,1.1784037505812857
0_26,20.005738108000003,8.493501878604668,1.8640645442935226,2.2308673571383655,0.0,True,0.3276208802956487,0.32777469972376005,0,0,0.5001434527,0.41832127826811655,0.10699975695674917,0.04437356703986522,0.05387213424752176,1.0598068958763274,1.072620079792167
0_27,19.957063276999996,8.450622687957011,1.9270001082903354,2.3280991687256254,0.0,True,0.3653005958346425,0.3654335421291906,0,0,0.4989265819249999,0.41799842594939485,0.1114594289907177,0.41657547967692965,1.5604065180438762,1.1368247983631916,1.2342096892630354
0_28,19.899902914000005,8.441840203313848,1.9205792344362633,2.3840965373504823,0.0,True,0.35888649132377465,0.3591574053514068,0,1,0.0,0.41625630801550834,0.11816835830865366,0.2144627928571066,0.7302894806143311,1.1276154692199243,1.1575334514748365
0_29,20.338358091000003,8.442322475431517,1.9357477982520037,2.5892702878063267,0.0,True,0.35206934325105227,0.3523002552132529,0,1,0.0,0.40541026459137686,0.10695914404076283,0.06941818335966657,0.15893962927694538,1.147286373821468,1.153600694583576
