experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,22.207718414,9.288514055899572,1.727716345382628,1.7115335997964125,0.0,True,0.1127358366120668,0.0,0,3,0.0,0.4187389875131044,0.0861633235102685,0.236891211090622,0.7574492141196635,1.0712412777122255,0.9799422873954888
0_1,22.680100458000005,9.282826691476114,1.771856545626254,1.7770963983091863,0.015673751507436995,True,0.1329644969279598,0.0,0,1,0.5040022324000001,0.4094968046399112,0.08561227653795726,0.24193560604999034,0.5661117912184975,1.1127842717955314,1.025924603601501
0_2,22.520058631,9.291260213620278,1.750319326475819,1.8513994409814087,0.0,True,0.06792746367365139,0.0,0,1,0.5004457473555556,0.40361679187649674,0.08251473197070476,0.1809065754869936,0.6229805076424386,1.070449046896544,1.0198684478549924
0_3,22.130364251999996,9.287778629034209,1.637318223430145,2.546393014759249,0.0,True,0.02471709240528766,0.0,0,1,0.0,0.41465324020321015,0.08997375765196222,0.11045796558487461,0.34797381594185833,0.961072886948146,0.8793286551952924
0_4,20.379474144000003,9.42503006726032,1.9797707148952233,1.6792788619741323,0.0,True,0.12030813586719882,0.0,0,1,0.0,0.4548790162991592,0.116904556798576,0.4507886937067642,1.959827531639032,1.1015291584650062,1.069828499731731
0_5,20.738660658,9.344112577528904,1.9351154135794282,2.5860318007117726,0.0,True,0.08982717052174735,0.0,0,3,0.0,0.4394126249548656,0.0916544829383164,0.19687676292338788,0.6817338265598805,0.8581384487761508,0.8393218619594564
0_6,22.74985103099999,9.352283436919373,2.0903279389529774,1.9031992623511689,0.0,True,0.004031599748627815,0.0,0,2,0.49456197893478243,0.3992396036671986,0.1055857369074845,0.13398562077304652,3.9291955088681503,1.0220383789642133,0.9087680504932932
0_7,22.550509874999992,9.302550002813794,1.5469049145519644,1.8782210012696026,0.0,True,0.038779818801251247,0.0,0,1,0.5011224416666665,0.4090682062253474,0.06958546992433746,0.3022541819681217,1.069045814019232,1.105310785567969,1.037217968500148
0_8,22.549803830000002,9.330011792374236,1.9020988661185227,1.704514750191997,0.0,True,0.10669408950271689,0.0,0,1,0.0,0.40521877342858575,0.09681933712875412,0.31776431633800956,1.1692832772017003,1.0611039296372584,0.939447301784647
0_9,22.68812685200001,9.282137466278472,1.9203977014190858,1.7331612680810233,0.0,True,0.0637654044050884,0.0,0,2,0.5041805967111114,0.40450056791371675,0.09734279607591206,0.08740313115631819,0.23610867942915909,1.1351913674613896,1.0903159441830705
0_10,22.330346323,9.325641001784719,2.026276161618093,1.7618134733218256,0.0,True,0.03340181332190612,0.0,0,2,0.0,0.40463287015542454,0.11811532197258579,0.08769830316966373,0.24701007457702862,1.0637496568604339,0.9825014104860922
0_11,21.930210805999995,9.292740342464555,1.4423979490194339,1.5966754571740256,0.0,True,0.09319927517538316,0.0,0,1,0.49841388195454533,0.4121467884044183,0.06882008795705159,0.39796076251965407,0.9321702471960468,1.1239530774647848,1.0855887680926841
0_12,23.850234692,9.668536002069462,4.069863980493472,1.5742003568832077,0.0,True,0.29002025483846355,0.29002025483846355,5,5,0.49687988941666666,0.39206844003978575,0.20044275222133576,0.25890753663913313,0.8295198890615499,1.0488242317040533,0.9739784843004032
0_13,22.099982265999998,9.28377305054888,1.7316204322539201,1.6853957045882473,0.0,True,0.07493094830121627,0.0,0,1,0.0,0.41348488599273564,0.08502894075455827,0.0837361683770102,0.2362169405320187,1.1018993550830471,1.0226016327307113
0_14,22.761013832,9.3209204617706,1.9116770496943971,1.7735273637313584,0.0,True,0.09992407049862036,0.0,0,1,0.4948046485217391,0.40260974585378617,0.08883790269134233,0.10800425904135114,0.23270168446992667,1.1142292926262491,1.0504370329678696
0_15,22.589020841,9.290267531979953,1.9798428501372913,1.7613521020610268,0.0,True,0.09023960596487053,0.0,0,1,0.0,0.4096484429229232,0.09949494257594087,0.03558380875578019,0.0398331479000637,1.0974115050442932,0.9750195980306096
0_16,22.459191058,9.269047497706445,1.6418119903111825,2.403373438226765,0.0,True,0.08647936772596171,0.0,0,1,0.49909313462222216,0.4056487059623169,0.08303002171896556,0.054117290413631586,0.13345785526489223,0.9356162387081315,0.8088027102311282
0_17,22.700760705999993,9.270665004649471,1.9514001027096581,1.6190581966725766,0.0,True,0.08662147551951334,0.0,0,2,0.5044613490222221,0.4037870214749563,0.09488896994769007,0.5193194044701003,1.41376027026725,1.1689404666789576,1.1617599394025824
0_18,22.555902792,9.327386482328263,1.777030012116383,1.7187365684266094,0.0,True,0.12059462244648723,0.0,2,1,0.5012422842666667,0.4050672749765882,0.09790909829113338,0.10785787273509712,0.26187462374079373,1.1257489990383638,1.1279483966659682
0_19,22.296702608999993,9.28449593827306,1.1917684775122996,2.689536608925747,0.0,True,0.01933300122015319,0.0,0,2,0.49548228019999985,0.4031992499482937,0.05705668293321101,0.1927599752793646,0.6182528334457734,0.9144936770100466,0.793362525735471
0_20,20.62033743,9.458937944925864,1.9761675404934058,1.3314372788791884,0.0,True,0.14430249162819447,0.0,6,2,0.0,0.45487261023245396,0.10693043393202986,0.09863393556590146,0.2703117248579031,1.1188279296171793,1.0687365004631242
0_21,21.841654661000003,9.257372514110767,1.6297884583131097,1.8775540361111047,0.0,True,0.013019502617381964,0.0,0,1,0.9928024845909093,0.40907472038005666,0.07840192945237659,0.10840164951462415,0.3606172211844616,1.063411893698536,0.9577904553822972
0_22,20.621365599000008,9.354199548381995,2.060897191590012,1.4292873264591375,0.0,True,0.058923489813179956,0.0,0,2,0.5029601365609758,0.44110491350475123,0.1058937686700549,0.11830703708693406,0.36056270702990606,1.0599101490231189,1.087619712406568
0_23,22.589750866,9.29811145497135,1.8916459219582458,2.7579850945897983,0.0,True,0.09150138318323132,0.0,0,1,0.5019944636888889,0.40721988541205356,0.09469678938451917,0.29779439650180284,0.9120951870409467,0.9416855895755343,0.8509682293809715
0_24,22.338981641999993,9.322800968075198,1.6884324480023816,2.5340186826536906,0.0,True,0.08764146939848842,0.0,0,2,0.49642181426666654,0.40633427073879996,0.08125858371406039,0.38587662750085594,2.121711251084285,0.9527946354551438,0.8740110708997612
0_25,22.938684443999996,9.32746159306029,2.048945570218255,1.960869748893495,0.0,True,0.04937027278929454,0.0,0,2,0.0,0.3992599666960334,0.10059191758202518,0.036296430865580744,0.03534881276870073,1.0419628877733953,0.9380852388786461
0_26,20.489153694000002,9.432342952252483,2.0126633813998085,1.9332200043975574,0.0,True,0.11389448383640537,0.0,0,1,0.0,0.4542465605248662,0.0960485598069123,0.10406669905553191,0.2719649833549296,0.9517810795131256,0.8574622226604905
0_27,22.740001008999993,9.311320206865565,2.2069795782167745,2.197246998938614,0.0,True,0.10082847336944566,0.0,0,2,0.988695696043478,0.4003687873859294,0.10607397997078223,0.41515149680655045,8.589780597409709,0.9724495759724736,0.886676417541515
0_28,22.600380366000007,9.311322417456022,2.2704543258055008,1.4776206020073734,0.0,True,0.0355221064291039,0.0,6,2,0.5022306748000002,0.40633773863075956,0.10169924217117045,1.1454170736414566,3.2293335160302523,1.0507184343276372,1.0727914467611925
0_29,21.139985901999996,9.409784973970181,1.9199318547488482,1.5408286003994283,0.0,True,0.08895039611218508,0.0,2,1,0.0,0.44444921788636665,0.09299740500603695,0.060394583961342035,0.1391564697692695,1.1039259697904926,1.1548655606195863
