experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
9_0,20.756905273999998,8.526643581453751,1.9353747455026094,4.834023507891986,0.5742175108768253,True,0.3317403702697127,0.33217106610797575,0,0,0.0,0.401494958972998,0.10352625805170705,0.09309114258467376,0.2681163667181391,1.1336936662466028,1.1581444573131998
