experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,20.609918374,8.500603840383858,1.918129266902844,1.2763503322607597,0.0,True,0.2861813736521909,0.2862499395984031,3,3,0.5026809359512195,0.4099444842254766,0.1047296222043112,0.412563084155872,1.4387643405013746,0.9215089372895192,0.9137469149797616
0_1,21.800283120999996,8.532292675942166,3.4600612102368418,1.2957848443310784,0.0,True,0.2237054431175135,0.0,0,2,0.0,0.38205219327318035,0.17740947991436437,0.5002278540323168,1.6194805079725156,1.0561988897793393,1.0266683152232707
0_2,22.369822414999994,8.548340785431593,3.62641291206556,1.1973832509681872,0.009366819536076099,True,0.20448653807775863,0.0,0,1,0.0,0.3752268654310594,0.1831352567842833,0.09102539542501127,0.19225379929941427,1.0400543212051858,0.9676598578170925
0_3,24.31006086300001,8.765858026013689,4.49124333046926,1.058648112754866,0.0,True,0.08919947626845134,0.0,2,8,0.0,0.35099329180670275,0.19325476221035576,0.8384899471850207,3.2239985670996147,0.9745442738470118,0.9578648198708619
0_4,20.057661554,8.446204179070886,1.8306196066285474,1.6960193319633612,0.0,True,0.38869887959509425,0.38886496480686755,0,0,0.50144153885,0.4139901859308,0.10153685633873077,0.37117583321764175,1.3661172130738977,0.8740554764453035,0.8419818057909598
0_5,19.537404622999993,8.442652616669923,1.816838738485865,1.899221350916699,0.09888754439752023,True,0.35065071193957004,0.3507926147551459,0,0,0.0,0.4207318766920041,0.09975128126859326,0.21716124730362507,0.7465027608303847,0.9033254753714951,0.7576444453511904
0_6,21.529706140000005,8.49396531676796,3.2178120463436173,1.2115746735960402,0.0,True,0.3039626773286227,0.30419870824813455,0,3,0.5006908404651164,0.38327189522206645,0.15633857757934144,0.2149188816778724,0.6449263705253554,1.0385286098370698,1.047728309544861
0_7,20.198167316000003,8.480369179626056,1.8609468709550714,1.9574343422819347,0.0,True,0.3126083569328987,0.3128363671018612,1,0,0.0,0.40540561328924474,0.09664050891097231,0.5003843822118403,1.4111347977027233,0.9164606446247258,0.9016384328561952
0_8,21.698176025,8.67180527964129,4.8795498687029975,1.1803909220409006,0.0,True,0.4454482063577476,0.4454482063577476,0,8,0.0,0.39880031431800816,0.24583256335241133,0.2060633128573851,0.5679379210360477,1.000723131026264,1.0913744787229172
0_9,20.008007794,8.441168418355586,1.8689486901780747,3.125521468881108,0.0879957095234769,True,0.35031382374459613,0.35060092964338124,0,0,0.50020019485,0.4131995057347627,0.09060731586642236,0.39915087016423645,1.4911397759428717,0.8179199363011368,0.8118391964706001
0_10,22.630029968000002,8.47076329283137,3.6386124175425674,1.1890061369622054,0.0,True,0.33465567506304567,0.3349216188968541,0,2,0.5028895548444445,0.3737264875737197,0.1657398117917274,0.3311896601513184,1.073748744632201,0.9706461310178591,0.969220072886646
0_11,19.889886427999997,8.61953658212655,3.8252716787929724,1.473623808242219,0.0,True,0.46686343825978827,0.46686343825978827,0,2,0.4972471606999999,0.4313053909741673,0.19515530767150654,1.0806005055624903,2.1737365336120775,1.1664002925992527,1.2913379991724974
0_12,19.959682268999998,8.63372774636915,3.5581333174104466,1.3307111760520176,0.0,True,0.44813959761467964,0.44813959761467964,0,3,0.0,0.43948397461655897,0.19345287419804127,0.24679930057949115,0.7703514492593775,1.0963512908549693,1.1183785372103323
0_13,20.079940283000003,8.437459268666744,1.7535337192167213,1.5789249649103227,0.0,True,0.3134269478975631,0.3135730124804539,3,5,0.501998507075,0.4205702167613231,0.0848623861556244,0.20892945675195207,0.6018749424759431,0.8696274923784854,0.8559856732735335
0_14,21.879806822,8.585561411629866,3.108235990349414,1.1915138595188661,0.0,True,0.43026840035230174,0.43026840035230174,1,7,0.0,0.38629916036494977,0.15999041595987729,0.28822005288329194,1.0030057335895746,0.9201124581980326,0.8887504155712677
0_15,20.390591050999998,8.45988540304327,2.0203364766473717,3.0009477182492916,0.0845324890411896,True,0.3450736247171282,0.34551807899260845,0,0,0.0,0.4046354178308699,0.10631489799049183,0.3643616698947807,1.3420654864844377,0.834674898647081,0.779764143158325
0_16,20.220102207999997,8.429338298670192,1.820505231514987,3.2085875546293976,0.05875598253061631,True,0.3162137617950644,0.31639787320568863,0,0,0.5055025551999999,0.41575908643784165,0.09475096104872299,0.0666275693155878,0.16067973298040764,0.8243270233322625,0.775118814774243
0_17,20.320154540000008,8.436434673210854,2.044180776631629,1.30671959991761,0.0,True,0.34096914571284415,0.3412116465923932,0,2,0.0,0.4054130188997605,0.10541598981874226,0.2468451486075129,0.6601591654637784,0.9812384682313674,1.0021463269816269
0_18,20.240213731000004,8.48998046018414,1.8269646893630558,1.250789392655364,0.0,True,0.29177702547257073,0.2917800396968234,3,2,0.4936637495365855,0.41401202272851406,0.09882490014887518,0.541562939724014,3.883551485005684,0.9235707747101861,0.9459995148675098
0_19,20.006391445000002,8.45542185997748,1.8604241307774352,1.2771873658713633,0.0,True,0.32883317961463443,0.3291579034476425,3,2,0.0,0.4127277969411805,0.0944629398818732,0.19421529776607901,0.6900816442301871,0.9201776590046062,0.8913645187729096
0_20,20.79915506,8.536233401063495,2.988636403310971,1.3776694405976406,0.0,True,0.3273448458291533,0.32757056071217366,0,2,0.4952179776190476,0.40056161263148893,0.14774177652390355,0.3241221770803521,2.4486176527998107,1.1276739281696264,1.1997563473628161
0_21,19.940060453999997,8.440539988532505,1.8740858025095855,1.6628098962887603,0.0,True,0.3223711538183943,0.322612014629671,3,1,0.4985015113499999,0.4164089149802016,0.09096565807743767,0.3877826031649669,0.7651827820761048,0.9361807535150493,0.8951641647552204
0_22,21.25795622,8.474221683149462,2.578867537972425,1.1862266760979674,0.0,True,0.3732486042414322,0.37391881289682466,0,3,0.49437107488372095,0.3868525496177405,0.12600180887404494,0.6108502426076416,3.7009353202604656,1.0159944503747502,1.0088824823835099
0_23,19.938929599,8.473682855837408,1.853293240432638,1.3038928375019359,0.0,True,0.32778105727734896,0.32807677727975393,2,1,0.49847323997500004,0.41448057729673565,0.10533127305261641,0.1532650446717803,0.5540812633609942,0.8938424444145732,0.8766263072323821
0_24,21.650043437000004,8.508834231013667,3.081552808001784,1.3041756919239296,0.0,True,0.23465595150313281,0.0,0,2,0.5034893822558141,0.3925354660992838,0.16968961845767228,0.12052284767006159,0.27243097134576527,1.116445761866074,1.124732340278991
0_25,21.370022512000006,8.476268179473843,2.477977512912443,1.3322641402148392,0.0,True,0.26302390697875966,0.26362388860927394,0,1,0.49697726772093037,0.39388268462395265,0.1216728218341142,0.33065969747264473,1.190200593212361,1.1288523952074676,1.1955826457829737
0_26,22.009953013,8.515558188231934,3.8800509297928842,1.262553703981607,0.0,True,0.4819964175683566,0.4819964175683566,0,2,0.0,0.3793890695929608,0.20707789732367657,0.4192481027135818,1.4976149966465855,1.086201742606213,1.1089321760419506
0_27,19.908323573,8.615858202671665,3.4461407374101096,1.3782246270575786,0.0,True,0.42688853924886055,0.42688853924886055,0,3,0.0,0.42295980178513504,0.18627454924175588,0.13002731930764114,0.3243664486917883,1.026694468712971,1.0875743537818556
0_28,21.538561889999997,8.570409676311424,2.8316057209182386,1.2716563456092855,0.0,True,0.29020766888117294,0.2907043095512342,0,2,0.5008967881395349,0.3869797205672682,0.14749698453995921,0.2791199089683809,0.9622191266364616,1.0587611436458537,1.0769942024698367
0_29,20.068705725999997,8.475468470588948,1.8886636445229241,3.0782149938566277,0.08786737237894371,True,0.32233160499493,0.3226638992674608,0,0,0.5017176431499999,0.4175339266825162,0.10531764162435424,0.12389306377689191,0.38813805732602064,0.8269914204123484,0.8147345299645172
