experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,19.73956201,8.42319686982715,1.7364077298991352,2.6658671876016204,0.0,True,0.3121117840510102,0.3122574264880072,1,1,0.49348905025,0.4160847732722496,0.0848147635951511,0.4982632792963715,3.736679239542085,1.1217601069412182,1.194847831930453
0_1,20.360106628999993,8.486804775073239,1.9351883871111704,2.8533118539838833,0.0,True,0.3068191930328579,0.3071842490564692,0,1,0.0,0.40478433594308605,0.11315174177281996,0.0372610598932955,0.058427133950596226,1.0484100624253694,0.976881913670814
0_2,19.769649184000002,8.482538927319764,1.7766491709765346,2.9007809444151342,0.0,True,0.3308566744717698,0.33110465491183816,0,1,0.0,0.41465398421040106,0.09092253705395231,0.09450282316335253,0.2687134998568446,1.049910529971835,1.0427462666030478
0_3,20.619113935999994,8.501653058277059,1.9797567479913165,3.17565297251769,0.0,True,0.2827413420114893,0.28306231961546763,0,1,0.5029052179512193,0.4079047524819674,0.09099392932528162,0.19682420059228325,0.5680971471191827,0.9885051666579345,0.8813884051612338
0_4,20.270188272999995,8.493523597167114,1.7972519693822786,2.575665257639767,0.0,True,0.31528286013814616,0.3154917983228899,0,1,0.49439483592682915,0.4113518839515387,0.08876215346314421,0.1752574787887853,4.494613539540514,1.10848543098817,1.1257491908430937
0_5,20.179701689,8.460321075294145,1.8496518538072801,2.592804394094915,0.0,True,0.3004992645694727,0.3006749800933547,1,1,0.0,0.42266616127589035,0.09454833233291766,0.03910847229503999,0.04973309757324676,1.0841497526420367,1.0909968871284428
0_6,19.829867348000004,8.464576970876035,1.828151940294394,4.908610538902329,0.0,True,0.32971317873232653,0.329845086257872,0,0,0.4957466837000001,0.4192831093425146,0.10275933484198271,0.09764373291107356,0.2792323901444283,0.6822658424394971,0.5648330244994478
0_7,20.469894935999992,8.448462492033668,1.8671515700377777,2.514277784179773,0.0,True,0.31805574841502443,0.3182854835047353,0,1,0.4992657301463413,0.4091617659444922,0.09251714155639666,0.1478050395472478,0.26587384507261647,1.160910122336848,1.2522697171536414
0_8,19.806544744999997,8.44422894074841,1.833783546608557,2.1436043682022294,0.0,True,0.3224794240924001,0.32266873728305245,0,0,0.4951636186249999,0.4144832865738573,0.10597538384844153,0.06713444851105813,0.17137754913207212,1.1287179548813906,1.2492704793892577
0_9,19.89948353699999,8.48687475463863,1.8750998980398186,2.283579082036871,0.0,True,0.33264189251693493,0.33279148202229997,0,1,0.0,0.42218173382526497,0.09477817465921183,0.03970337459008774,0.05044373363144629,1.1577697309748127,1.2492954302799981
0_10,20.650017057000003,8.476670524888325,1.9949187601685026,2.3075926272568617,0.0,True,0.32395849651186204,0.32448358161643454,2,0,0.5036589526097561,0.4105793831991764,0.09959072197398536,0.5944177639239357,1.5097660787298723,1.1392313304073032,1.2187966088092776
0_12,19.750470139999997,8.508331345864079,1.7503767850028247,3.941659053375726,0.0,True,0.2641064494334803,0.2643234301228038,0,0,0.49376175349999996,0.4132050687533945,0.0995477857090742,0.14738486101568105,2.2874091684108295,0.9377640126692103,0.709214637913578
0_13,20.028938327000002,8.476354117749178,1.8578782699791092,2.5080652356924533,0.0,True,0.3168413679155047,0.31716706701074626,0,1,0.0,0.4119241415430548,0.0976381447501279,0.33927560781642857,1.2529639591799604,1.1318112684896782,1.206012879692353
0_14,20.008068356,8.488301775246542,1.9281042653862612,2.2187415817043266,0.0,True,0.3143627649518523,0.3146894442176297,0,1,0.0,0.41497128984527315,0.09894905191111586,0.0707124544686302,0.1657141987269039,1.2237592875522023,1.2406925813319793
0_15,19.860086500999998,8.486637726027402,1.8411308661595518,2.335397315704586,0.0,True,0.3210407402694801,0.32115503323148104,0,1,0.0,0.41832792276383707,0.09925078615957357,0.06346881385202575,0.17300784233000258,1.1412966672349143,1.1714420642143177
0_16,20.110033722,8.466302428398343,1.9138926606169129,2.94028171293704,0.0,True,0.312716036441674,0.3128776328963836,0,1,0.0,0.41785743758535404,0.10698012265769906,0.09980327389346304,0.2724178654519953,1.0495909601030522,0.9704623328690446
0_17,20.339877508999994,8.439126283097089,1.8774668221541728,2.9985606640667135,0.0,True,0.3130480605748283,0.31327336877186246,0,1,0.0,0.4058756198442771,0.09691569101414885,0.06662503151189882,0.16367375415695887,1.0305502116996959,0.9323834839303664
0_18,20.180862063999992,8.428451243122788,1.8232193077536567,2.6949916619288414,0.0,True,0.3155363420700465,0.31570095725847275,1,1,0.5045215515999998,0.4231406138766368,0.09224476125119725,0.6851975379395615,0.7592647291078681,1.0962431161255974,1.1329046750089613
0_19,19.830050052000004,8.458341514670181,1.7651574680849134,2.327817050672417,0.0,True,0.31422324561574366,0.3144347826059096,2,0,0.4957512513000001,0.42154668607351725,0.09128092545648582,0.6154282477041576,1.2179754087071923,1.151865587964184,1.2098231070257983
0_20,20.170060025,8.49616061092504,1.8544192655048102,2.8439430561917654,0.0,True,0.31912380516380273,0.3193195745305191,0,1,0.0,0.41961387275586093,0.09028296139446769,0.0683256399251219,0.16306408681373452,1.0877430285376757,1.0965472611521088
0_21,20.457308709,8.477856498202238,1.9149297027400296,2.3605242211025548,0.0,True,0.2950243463768267,0.29525936724633595,0,1,0.0,0.4108886097998267,0.11033774506525484,0.17510278184950415,0.3855191809439222,1.1003955472899412,1.1219877035119812
0_22,20.369739844999998,8.482603468776485,1.8819683622438474,3.007636049963299,0.0,True,0.3226455482255898,0.3228796481869072,0,0,0.49682292304878045,0.4108805934872916,0.10033037918523917,0.09634079244831104,0.2681494398658056,1.0534928837193034,1.0740355244197803
0_23,19.700063377000003,8.482263532371304,1.755869067050599,2.372928260224672,0.0,True,0.3127237434472969,0.31288744248365563,0,0,0.5051298301794872,0.4220425929509717,0.09219829091530433,0.09946981045761644,0.2853521255088026,1.2043856205468553,1.2157019343047566
0_24,19.929995661000003,8.461011521328206,1.9279600906324563,2.5900388980639764,0.0,True,0.30368056031938456,0.30392257958618496,0,1,0.0,0.41369224749248246,0.09509343227458315,0.2079637588782949,0.735315361262892,1.1637027620886902,1.200372499090745
0_25,19.738616296999997,8.456494200162014,1.8411287967451315,2.46779361223411,0.0,True,0.36277635877673625,0.36297247407106453,0,1,0.4934654074249999,0.41400017730814426,0.0982913254487253,0.06977456940171839,0.16490027519119266,1.1629668800390651,1.1441136908102933
0_26,19.988435846,8.465613676363521,1.86607008141899,2.5806764341930304,0.0,True,0.31310877426736583,0.3133957889252953,0,1,0.0,0.4144943494784767,0.10086777458036769,0.09540031053032598,0.2731093569463338,1.0684092596793495,1.0694017621799776
0_27,19.989351789999997,8.479088919016766,1.8137999440720556,3.1161826738742793,0.0,True,0.3204767394374409,0.3206259216413409,0,1,0.4997337947499999,0.42089180849301416,0.09089533040007915,0.06442859857670073,0.1583632590505783,0.9189197432379981,0.7758311379397946
0_28,20.359861818999995,8.438504908160434,1.8785331819613735,5.010015646271905,0.0,True,0.3438787036929747,0.3442862847589899,0,0,0.0,0.403383018347665,0.09314592986682657,0.06499486109249689,0.15644841154615735,0.6932429974871325,0.5581311400112949
0_29,20.169887879,8.441453303021278,1.7973365398622914,2.319810207520865,0.0,True,0.321864248307611,0.32217458840577873,0,1,0.0,0.41320584195930044,0.09130127912422398,0.12225222659260927,0.40332082167656436,1.0733120241646483,1.0957552618002957
0_11,19.619465152999997,8.467214837561652,1.8195646860818253,3.075802830044239,0.0,True,0.31331312505123626,0.3134702389513469,1,1,0.503063209051282,0.42812012817780715,0.10306780555088842,0.19091922484145854,0.660769410111206,0.9663974115990627,0.8147225121192353
