experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,22.690044244,9.112131063812836,2.622897002952913,0.1191554769824125,0.0,True,0.2902486006240823,0.2910596575754903,8,13,0.5042232054222221,0.4023479502429554,0.1193672069611946,0.0957921451332457,0.2409332669275336,0.7959214085246641,0.6536894728949729
0_1,22.979394994000003,9.390935090085312,2.85154215222233,1.445995316274168,0.0,True,0.26475814293518035,0.2654684752466474,5,3,0.4995520650869566,0.4026190962596955,0.1294403073999453,0.14869537308594544,0.49523974125860276,0.9738387453679457,1.0571842753504102
0_2,21.029861754,9.074504053625867,2.874403481546421,0.34334719071958997,0.0,True,0.3589725578195136,0.3591303286086352,7,8,0.5007109941428571,0.4213633213850768,0.13418060798694084,0.47205859063424527,1.406781958860252,0.9440259607019438,0.7962394841905748
0_3,20.249095929000003,8.531416814772385,1.926595580504495,0.15354780632738332,0.0,True,0.34196830392148514,0.3422258495992104,8,3,0.4938803885121952,0.39976115178888966,0.10008692010469672,0.4988826304236523,3.0662876849444833,0.8977815157533907,0.7464479270125641
0_4,21.371072450999996,9.217834726801833,4.315440377849685,0.7527151604857383,0.0,True,0.35212158100193486,0.3521596940013415,10,7,0.49700168490697666,0.42478660478638147,0.19536726510753544,0.7610224849327337,2.8910774557505134,1.1358225096404917,1.163988948991859
0_5,22.131859846,8.617940490238308,4.372158381618867,0.26370423066293863,0.0,True,0.38626322733481183,0.38626322733481183,13,10,0.5029968146818182,0.3785614450990587,0.22330722164814454,0.7947372310411089,2.979310549436892,0.903251227280715,0.8037801653721751
0_6,23.281355721000008,9.352235179522992,4.080911148363356,0.29369637254178443,0.0,True,0.2699427321162492,0.27017324622176897,6,5,0.5061164287173915,0.3929369805074202,0.20332248937149255,0.7182649458735619,1.9779612991562339,0.6851873285088388,0.7388809618871025
0_7,22.609239166,9.250854698983545,2.6844980981940703,0.13379677104604695,0.0,True,0.2435265444496687,0.0,4,7,0.5024275370222222,0.4072159312638534,0.12397622544895769,0.09701898961310483,0.2414207893944252,0.7298455465738648,0.6492600646478403
0_8,21.681574986000005,8.607719342123822,3.7671168824707477,0.23511848974038257,0.0,True,0.426847419775872,0.426847419775872,8,4,1.0084453481860467,0.3928149742510787,0.20322549322777983,0.4837225144669168,1.7622286188909788,0.8660293626612972,0.7704967588400723
0_9,20.99027897199999,8.619897124078703,2.8866011276283428,0.3250227823091035,0.0,True,0.363444131435827,0.36359243056768387,5,6,0.49976854695238077,0.404988134479569,0.1516819441704058,0.19024170401182883,0.5017392543783816,0.9156494297718776,0.7710663754050486
