timestamp,robot_x,robot_y,robot_wp,robot_orientation_z,robot_orientation_w,robot_linear_velocity_x,robot_linear_velocity_y,robot_speed,robot_angular_velocity_z,robot_linear_acceleration_x,robot_linear_acceleration_y,robot_acceleration,worker1_x,worker1_y,worker1_wp,worker1_orientation_z,worker1_orientation_w,worker1_linear_velocity_x,worker1_linear_velocity_y,worker1_speed,worker1_angular_velocity_z,worker2_x,worker2_y,worker2_wp,worker2_orientation_z,worker2_orientation_w,worker2_linear_velocity_x,worker2_linear_velocity_y,worker2_speed,worker2_angular_velocity_z,cumulative_heading_changes,distance_to_closest_person,completed,robot_on_person_collision,person_on_robot_collision,time_not_moving,robot_linear_speed,robot_angular_speed,robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0.0,-0.09925790644307773,-0.34949890448765325,G12,-0.001009160218723012,0.9999994907972334,3.3968233631239124e-07,3.293164355273684e-08,3.4127493718368624e-07,-8.502383192045665e-10,-5.927092731539158e-07,1.885425635896907e-05,1.886357037074923e-05,-4.4,-0.35,M12,0.0,1.0,0.0,0.0,0.0,0.0,5.8,-9.7,A22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5507421227491767,False,0,0,0,3.4127493718368624e-07,-8.502383192045665e-10,0.0,0.0,0.0
0.508591262,-0.0010895148873788188,-0.35985640681434783,G12,-0.13083618622509974,0.9914040005835472,0.33536212831242157,0.002158265568002013,0.3353690731365955,-0.750884087383921,-0.25118917510390576,-0.16587802090699713,0.3010174737609144,-4.002623959776395,-0.6747685169697866,L12,-0.49989178435632264,0.8660878731012528,0.23117542061755536,-1.0390701516438405,1.0644758593480912,-3.0493121221661568,5.70677895467367,-9.799850986947726,A22,-0.9071090152552573,0.42089575246447575,-0.30801342898921114,-0.29132002209045993,0.42395710597709985,-1.113131195306778,0.2604064177625065,3.263906769066242,False,0,0,0,0.3353690731365955,-0.750884087383921,0.5918281195136689,0.7442164826625955,1.0644758593480912
1.008770707,0.2170112920096895,-0.46385464898362483,G12,-0.31211974119359526,0.9500427712246668,0.4998267294699419,0.004662935538797125,0.4998484795019961,-0.7508826683550874,-0.3746818297746789,-0.16726989153880553,0.41032388448481183,-4.10590603806977,-1.0994748943872847,M13,-0.7988768250988312,0.6014946536088343,0.0,0.0,0.0,0.0,5.463424745621939,-9.955309781031167,A22,-0.9745682099979457,0.22409106198463172,-0.5989044955391076,-0.29079788415009133,0.665770233791751,-0.6431818008422852,0.37242210783780383,3.619396679070044,False,0,0,0,0.4998484795019961,-0.7508826683550874,0.21853439163997915,0.3328851168958755,0.0
1.5187218310000001,0.39216225807296634,-0.6408476787502313,F12,-0.45060423642485525,0.8927238218592289,0.4998834085902218,0.0031904501605552193,0.49989358983288196,-0.513762516957418,-0.2566213579602506,-0.07829515763446299,0.26829955846100173,-4.054437580658,-1.6443739903805783,L13,-0.7212167266837091,0.6927094868353083,-0.05546040207160985,-1.3748288797851127,1.37594705744412,-0.9186267852783203,5.104740386521215,-10.046213506854912,B22,-0.9984167137028961,0.05625002932185167,-0.7705746231070787,-0.08710371936800243,0.775481984126231,-0.7194375991821289,0.3000372923832675,3.8084334133490056,False,0,0,0,0.49989358983288196,-0.513762516957418,0.2785057613164709,1.0757145207851755,1.37594705744412
2.028821395,0.5182681358508038,-0.8589627920727737,F13,-0.5456545117062603,0.8380102349336499,0.49992194180568406,0.0013276268741545805,0.4999237046709055,-0.3556820960241885,-0.17774828032618428,-0.03751476449624617,0.18166399949941817,-4.10541942495981,-2.095839410050349,M14,-0.7034026535277119,0.7107916058945644,0.011308430585481588,-1.0821430192633197,1.082202104388381,1.183854341506958,4.951139570873059,-10.023518586055351,B22,0.8235908008143219,0.567184443381537,0.003516017322606757,0.14483631844191436,0.1448789892207303,-3.8890117406845093,0.21945575523949934,4.036266857175271,False,0,0,0,0.4999237046709055,-0.3556820960241885,0.16984048816317668,0.6135405468045556,1.082202104388381
2.538597292,0.6044995467430253,-1.0955619609139715,F13,-0.5960593853207764,0.8029403521868682,0.49995645367849345,0.001129113780335006,0.4999577286858405,-0.19760117314202771,-0.12348471654070611,-0.014435826855304293,0.12432565429602557,-4.206044026952558,-2.8122738302249237,M15,-0.7941573731919778,0.607712157690479,-0.3920577800210978,-1.4478572778851273,1.5000000000000007,-0.7366907596588135,4.960008692802913,-9.898519202334292,B22,0.661767917394834,0.7497087591237709,0.033457902740874346,0.2674623669978615,0.2695469328631223,-0.4015970230102539,0.1228288778522888,4.357683341462838,False,0,0,0,0.4999577286858405,-0.19760117314202771,0.11247755247124326,0.8847734664315615,1.5000000000000007
3.039187961,0.6672790540986303,-1.3349036831979897,F13,-0.6234730686479023,0.7818448264647618,0.49997406870985855,0.0003797796141345178,0.4999742129498737,-0.11856071848342022,-0.05927883870344189,-0.004152648985289865,0.05942411304869185,-4.23222066796715,-3.2682434784242664,M15,-0.7356642769549335,0.6773463453893989,-0.12036598463058823,-1.455716385647734,1.4606841430300368,-0.23801803588867188,5.001302252225426,-9.82847597322549,B22,0.2800172765441056,0.9599949608392858,0.12217858072870236,0.024511183163582473,0.12461301572852944,-3.6963480710983276,0.06918527488824378,4.517152958698678,False,0,0,0,0.4999742129498737,-0.11856071848342022,0.12964992211497592,0.7926485793792831,1.4606841430300368
3.54859405,0.7195740821088178,-1.5819132501952693,F13,-0.6339394507940145,0.773382681804779,0.49999645099919676,0.00022383107455828388,0.4999965010998998,-0.039519185395770505,-0.022957253408739532,-0.0009820401021729546,0.022978248123722546,-4.327619810849921,-4.011682653759527,M16,-0.7347968667479071,0.6782872286999501,-0.11977924512434512,-1.4952099961000265,1.4999999999999998,0.38030266761779785,5.087467711141478,-9.874053513428722,B22,-0.2743546886710979,0.9616285690453383,0.19505423493421326,-0.12116096236313822,0.22962171797661707,-1.0009971261024453,0.026918824601819935,4.851602051879177,False,0,0,0,0.4999965010998998,-0.039519185395770505,0.07154579757088318,0.8648108589883085,1.4999999999999998
4.048627326,0.7658545108534884,-1.8250424488977623,F14,-0.6414731375325455,0.7671454971666715,0.4999913401264716,0.00012659644146349736,0.49999135615340795,-0.03952024015726974,-0.019760043557780785,-0.00044317721269220006,0.019765012710525727,-4.353683210011154,-4.460925839266385,M17,-0.7272309938172866,0.6863928041810474,0.0,0.0,0.0,0.0,5.186276023378848,-9.901777902849048,B22,0.014832024487479549,0.9998899994747437,0.19295695703810622,0.005725774156850605,0.19304189120266313,1.6809100843966007,0.019561152591180075,5.008259087864762,False,0,0,0,0.49999135615340795,-0.03952024015726974,0.00642604316036923,0.09652094560133156,0.0
4.548671244,0.8074518611634406,-2.069520597428507,F14,-0.6489610155326877,0.7608216613094905,0.49999168006832706,0.00024544970669981847,0.49999174031488447,-0.03952024094256553,-0.019760072977201844,-0.0004448607678716188,0.01976507994335297,-4.071411030510684,-4.601598705416915,L17,-0.059931181142765216,0.9982025112805682,0.5207281425877675,0.29716745661794164,0.5995550815026777,6.385134160518646,5.27944773979318,-9.857359298084036,B22,0.29975632178715295,0.9540158004711645,0.18677672217277674,0.13022910252518116,0.22769532953075866,0.5309420824050903,0.019602039266493065,4.746792033605506,False,0,0,0,0.49999174031488447,-0.03952024094256553,1.3445384459815477e-07,0.41362520551671816,0.5995550815026777
