experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
0_0,22.957884744000005,8.627702890825972,3.959567417360583,2.899268976651928,0.0375722071670092,True,0.2142075992516729,0.0,0,0,0.0,0.3696090995032293,0.1898568360211649,0.184608058543827,0.3779431545066883,0.9961791741886264,1.0683885883820765
0_1,21.890263456000003,8.562884560882402,3.0482450907469536,2.7337904784887774,0.04311283742916683,True,0.21578253772906159,0.0,0,0,0.4975059876363637,0.38466742316778396,0.15214410045121424,0.23939085195431062,0.7814553775432974,0.9962281376943976,1.0317214939959605
0_2,20.249999686999995,8.47842536042759,2.032181361349218,3.078902267829743,1.0261604981043908,True,0.3328867863893346,0.3333058227837151,0,0,0.4939024313902438,0.4021243128598573,0.10628830553283317,0.041416715458369766,0.0498967292858378,0.7459483857163279,0.6250087816521316
0_3,21.998915456000002,8.482321801471636,2.879505968764261,2.6887800722113377,0.0,True,0.29584014104526923,0.29641728022895397,0,5,0.49997535127272735,0.3712320802318912,0.1504144372892978,0.12812013340084802,0.38319973827406884,0.9086986688399737,0.9129242986566258
0_4,19.968841282000003,8.410290054642562,1.749244625751678,3.5584268551705276,1.041259008688157,True,0.3323023634136052,0.33256550559957254,0,0,0.49922103205000007,0.414962937920743,0.08875206527260159,0.14874703982251872,0.47324145590794775,0.7408263976350021,0.8183858413318248
0_5,20.550219633,8.507748988760458,2.4756899487109636,3.0023911495044993,0.0,True,0.3232113782376235,0.3235202119420893,0,2,0.501224869097561,0.40210936853236845,0.13492883453631688,0.5541127306965602,2.070239465291063,1.0273182714184559,1.0378791022503344
0_6,20.370079773999997,8.471110808483106,1.9401684994239745,2.507260243071927,0.0,True,0.32290811797731667,0.3231505111037816,1,1,0.4968312139999999,0.41667540651756063,0.09876513154679128,0.17827810111747522,0.7958130856004566,0.8766679155442342,0.9670689290862934
0_7,20.904047236000004,8.502878277739567,2.4008356463775353,2.631657280041401,0.0,True,0.2761112129859874,0.2767589120297954,1,1,0.49771541038095246,0.39631501168812583,0.13078323696793517,0.46971944568577223,1.8941938949775907,1.0213162963522173,1.1214856926307455
0_8,18.920316045,8.514207379740373,2.1940744040292035,3.006889758101657,0.0,True,0.36751951378202985,0.3675555380342679,0,1,0.4979030538157895,0.43167099317197,0.12697011164587424,0.14193348703387684,0.42675802273205743,1.151240382391227,1.1368298716921288
0_9,19.623647880999997,8.440251518648362,2.080173710396347,2.809019786881423,0.015457447008936254,True,0.3873498402768323,0.38753271633327907,0,1,0.5031704584871795,0.4162850017318883,0.12574399357773916,0.19093680629114734,0.4800779270719414,1.068612560975769,1.106237619531887
0_10,19.950188188000002,8.442067920350398,1.8223505241885722,3.4479065846817503,0.9709337811892496,True,0.3779599464610007,0.37826003514747336,0,0,0.49875470470000005,0.4099910408307265,0.08867949012282539,0.0361120839674262,0.051593784091091846,0.752009869189374,0.7875520049395284
0_11,19.688722389,8.455379790943148,1.7438895144710393,3.3343399565218115,1.0614181408848617,True,0.3383098427052078,0.3385115320791713,0,0,0.5048390356153846,0.420234621756963,0.08529619661403273,0.16252393034976675,0.36049455068927155,0.761572843692767,0.7790770583315267
0_12,20.089313981000004,8.449504473076965,1.8442408941456199,2.6747317742563532,0.0,True,0.3121746999917797,0.31246815588158394,1,0,0.5022328495250001,0.41063682892699643,0.09285035019455502,0.151431333739942,0.41627488386686035,0.9504369393432142,0.9817280069729388
0_13,19.790168688999998,8.447663635832738,1.7861585456845104,2.587235640155111,0.0,True,0.34351478469923197,0.34372975858111104,1,1,0.0,0.42517573824614463,0.10013173100705497,0.4063213320906322,1.516078976738286,0.9247082497068628,0.9501569460388852
0_14,20.680029295999997,8.492817289133333,2.462933010215679,2.803312576197291,0.09323280271093959,True,0.2726007169503193,0.27293529951193596,0,0,0.0,0.4112095064340246,0.1441701209011815,0.40346678340134273,1.4633183647106753,1.0439701896257976,1.083092118027277
0_15,19.349972161999997,8.417604026994248,1.890902140795022,3.597413101127909,0.0,True,0.3836539055854633,0.38377742928911146,1,1,0.0,0.417110270412946,0.10110432938716937,0.07050793293744326,0.1717279711630277,1.0900992688952482,1.0384505339687664
0_16,19.170032897,8.432282523130509,1.9311783556558728,3.577844856329724,0.0,True,0.3386010611288915,0.33868748914203145,1,1,0.5044745499210526,0.4348756729039478,0.09930243796764861,0.07646752356276638,0.17892644346402156,1.041934759121803,0.9987220430861904
0_17,20.396508557999997,8.441439418787494,1.9178511255771848,3.0986243096993786,1.0627388275625822,True,0.3364141619527818,0.33667166054379505,0,0,0.0,0.4041514665509317,0.09377914190434541,0.06367125082456739,0.16024836763512215,0.7287332664783733,0.653243551489207
0_18,21.529970256,8.49397444718572,2.516888244937453,2.5805116066749205,0.0,True,0.3069757734772825,0.30771900657186385,1,0,0.0,0.3949278432880601,0.13890116161478364,0.38400884880287217,1.4004026020121814,0.9308720059219621,0.945588089657279
0_19,20.130106261999995,8.467748192010376,1.9772055410741682,3.2133236037661757,0.0,True,0.3224464916035757,0.3227907782583083,0,2,0.0,0.4144922369865027,0.11017349703893888,0.4860377663586116,1.834614258801545,1.1226918692909176,1.0993078782476324
0_20,21.150427046,8.497992008877613,2.1078207800806292,2.544500819453377,0.0,True,0.28941214046782426,0.2899243791355104,1,1,0.0,0.4027197335241018,0.10440768974387857,0.04168207193644058,0.05367260588604682,0.8990594425987677,0.9638624874242039
0_21,21.779243989,8.490544803143166,2.84066190393255,2.704909465321887,0.022355500028090614,True,0.27384756024934326,0.27437644593247884,0,0,0.0,0.3879074101312302,0.14348499875848944,0.4444756519295222,1.6352740884786792,0.97033466086217,1.0089199300392784
0_22,20.138918729999993,8.480010429683357,1.8874351384303893,2.6626830793268987,0.0,True,0.2909322892335606,0.29109078947473804,1,1,0.5034729682499999,0.41704364888916784,0.09607777175124377,0.1520618948822958,0.3621959555559397,0.9219363528144423,0.9825991388407446
0_23,20.309471846999998,8.455174116799133,2.105798802934042,3.089005743111185,0.0,True,0.37058251713969514,0.3710019986347736,0,1,0.4953529718780487,0.4093251162767421,0.11138281109387997,0.15560329519795776,1.5772621349255196,1.0426841073241162,0.9545014574147775
0_24,20.589630544999995,8.48369779006683,1.903526651918113,3.137546824085491,1.1049830364859135,True,0.3009741732484108,0.30127076113287704,0,0,0.5021861108536584,0.4071243258663862,0.09311931818155264,0.06413732827380858,0.16058228795866225,0.7545794761260533,0.6823437540944114
0_25,21.47042447799999,8.514193517216924,2.660257234144596,2.777206423816038,0.0,True,0.2905975488782622,0.291028733461676,0,1,0.0,0.3920714642811461,0.13574392808641,0.10498606159730221,0.27602974771083827,0.9433235182051576,0.9426228330866088
0_26,19.509911102,8.471528227733524,2.1371206858885925,2.6099354348030728,0.02210416739444776,True,0.36887244429272664,0.3689326860995402,0,0,0.5002541308205128,0.433707884319548,0.11945324873657504,0.14033016296857562,0.4393041476774951,0.9672721324156385,0.9986184573724245
0_27,20.388345644000005,8.488342831623997,2.219064636649815,2.8876913373990893,0.0,True,0.3171871294565503,0.31744096032667296,0,2,0.49727672302439035,0.4083737097033101,0.12215616104801369,0.24323292139598637,0.9351250939428176,0.9954559551653891,1.0362445815643606
0_28,20.007471686,8.451329420467404,2.269542639776404,2.6810524887051193,0.07990004911650217,True,0.34084919972209415,0.34098015755041505,0,0,0.50018679215,0.41960022758408383,0.12351393821014883,0.1663106413512544,0.5571766320934864,0.9630826747863164,1.0628834848015711
