experiment_tag,time_to_reach_goal,path_length,cumulative_heading_changes,avg_distance_to_closest_person,minimum_distance_to_people,completed,minimum_distance_to_target,final_distance_to_target,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_robot_acceleration,avg_robot_jerk,avg_pedestrian_velocity,avg_closest_pedestrian_velocity
3_0,23.449852465000003,10.957560052714108,0.8028141125754584,4.808340045937968,3.221634453906834,True,0.3515131480102393,0.3515131480102393,0,0,0.0,0.45888216756220257,0.03429541779868742,0.18272053366125388,0.702241201784608,0.8250294499247784,0.8951718726631985
